id,price,avg_bill,middle_avg_bill,middle_coffee_cup
86834fff8982473088af4f6ab9a6d2ba,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
9d333ac716de4ef4a6e959da87719e44,,Средний счёт:600 ₽,600.0,
a49ff18a1c154d9dbc6f243a7b7e517a,средние,,,
253a19bd024e491daf1ccc2ac97e7af6,средние,Средний счёт:320 ₽,320.0,
c0e152adc1604261a33c40cfac9ea0ee,средние,Цена чашки капучино:140–200 ₽,,170.0
f2115fe5f315493492e1f7f5806cc029,средние,Средний счёт:450–600 ₽,525.0,
0b7bb879c18449d4865bd13b1444a290,средние,Цена чашки капучино:239–274 ₽,,256.0
080956cc5c8743c28543772ddfac657b,высокие,Средний счёт:1500–2500 ₽,2000.0,
c87a73ed602640e59aa04f6daf2119dc,низкие,Цена чашки капучино:100–160 ₽,,130.0
e50af9c0ab0841888a77d67518ce27c3,средние,Цена чашки капучино:150–180 ₽,,165.0
bc4832edae8b4d14ad333b5f988612ac,средние,Средний счёт:700 ₽,700.0,
84ab813d7c504ce78d27b8a12880227c,средние,Средний счёт:170–350 ₽,260.0,
37740f471ffe458fa0529f364ca8ad27,средние,Средний счёт:300–500 ₽,400.0,
57ba7a7ffedc472a8e3ba6e033d6a0a5,средние,Средний счёт:250–350 ₽,300.0,
9d7a330fe6154fc3a378a7bfed34eeb8,выше среднего,,,
29e9683fc47549aba11f6eeeebe5f1de,средние,Средний счёт:400–500 ₽,450.0,
120a7e7dcb8b4b8a9c57f49673e7a8a1,высокие,Средний счёт:1500–2000 ₽,1750.0,
e3644785708547c9a86d2b92cc723e01,средние,Средний счёт:500 ₽,500.0,
468b6b519f9e4e5890525af4cc697ec5,средние,Цена чашки капучино:100–180 ₽,,140.0
4b6add6b05f44d2c86592da3edd4d75d,средние,Цена чашки капучино:120–200 ₽,,160.0
07da455ee58e4de6be9a98a0a7cd764e,средние,Средний счёт:500–1000 ₽,750.0,
f4c578002c2f4c15ad5f8b7408df9e3b,выше среднего,Средний счёт:750–1500 ₽,1125.0,
a71d8956677b4f30821b9181f7233eca,,Средний счёт:350–550 ₽,450.0,
11b885c5d5a849cd8f60a2c233c8a467,средние,Средний счёт:250–300 ₽,275.0,
99c0f4de4a424636bfd78547125e4d66,средние,Средний счёт:300–500 ₽,400.0,
50346b4e3b7048088b466a4bce2bf8f3,,Цена чашки капучино:120–215 ₽,,167.0
9f25f4397b5544ba8f883dd079441a37,,Средний счёт:300–500 ₽,400.0,
42cf10414b8641eba328114009a0a30d,средние,Средний счёт:700–1000 ₽,850.0,
3b31f190adb449b1a1664d9c3c5cba2b,средние,Средний счёт:232–387 ₽,309.0,
430aa307a5b8495ab91909974a12b208,выше среднего,Цена бокала пива:от 195 ₽,,
64061c211c57448291da9e60e20066b3,средние,Цена чашки капучино:220–280 ₽,,250.0
e3068d2070f64346ae097162ee9e37ed,высокие,Средний счёт:1500–2000 ₽,1750.0,
f59ff9c4af7b454ebafc3d97907869be,средние,Средний счёт:300–800 ₽,550.0,
c7fb1bd3033a4d0785f391f833eda834,средние,Средний счёт:330–990 ₽,660.0,
9ddd377a97b04d01958bf22d3149633d,средние,Средний счёт:500–600 ₽,550.0,
daa08ef5e932425584f58bdad4503c3c,,Цена бокала пива:240–380 ₽,,
7276bebd61674c628a69f549f84883b6,средние,Средний счёт:900–1100 ₽,1000.0,
a45724e6eb154d3ea5bd40135b493653,выше среднего,Средний счёт:от 1200 ₽,1200.0,
209e38ecc7a0418b815343ac51531f62,средние,Средний счёт:250 ₽,250.0,
e7ca2cc3d57c4fbbb2d5fb3e495688c0,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
277ce67d651043978ad4689257781064,средние,Средний счёт:от 1000 ₽,1000.0,
15ab2b195e384ef5a8064154fba8951e,средние,Средний счёт:700–1000 ₽,850.0,
6789b23d59574ef1a0e9f597fd481dd7,низкие,Средний счёт:150 ₽,150.0,
4268402a0a074c479fc0fd7b8f24f147,средние,Средний счёт:200–400 ₽,300.0,
02fd6937ec2f4cecab0f42254b5c3204,средние,Средний счёт:700 ₽,700.0,
259757242e7c461abaab17c1d52115b4,средние,Средний счёт:300–600 ₽,450.0,
d7ca73d983fb4e2cb0fffbde9f835113,средние,Средний счёт:700 ₽,700.0,
135a18e267f84631974dd687771b4f73,средние,Средний счёт:350 ₽,350.0,
e87120b6e6c04555a0ee09471244888d,высокие,Средний счёт:2000 ₽,2000.0,
2ed8bc7c278c45dfb0a39eb3d2aa5884,средние,Средний счёт:400–900 ₽,650.0,
34b7ebb5e9464fdd9cbae72d55233b4a,средние,Средний счёт:200–250 ₽,225.0,
b211397911754d9a8ac034813631be4b,средние,Средний счёт:220–350 ₽,285.0,
d931786e3f7f41f8a772f3bc212871d1,средние,Цена бокала пива:160–350 ₽,,
17cd70b6f9c44d0cba906995d389bd8c,,Средний счёт:70–150 ₽,110.0,
7d5de84cd7aa4b6fbfbc7a75372ede71,,Цена чашки капучино:90–100 ₽,,95.0
299760095adc4b679bba8b87199ad0a0,средние,Средний счёт:до 1000 ₽,1000.0,
ae06575a2c0b413fad08a60e4e846a71,средние,Средний счёт:300–500 ₽,400.0,
d3fa7f9c36d84fb999f98db8a48e3dac,средние,,,
46ae41f209ab43baa7ac483dd247bcfe,высокие,,,
48c73838e7de41b99c16312c8a8b39a3,,Цена чашки капучино:180–200 ₽,,190.0
179f54ce9ea44107883477085689eb1c,средние,Цена чашки капучино:100–200 ₽,,150.0
d32086d14100484785a4658427451954,низкие,Средний счёт:100–200 ₽,150.0,
0df151f4d5db439283f2c0ebfc927d26,средние,,,
dc09ddebbc1546379d2c5508ed9e3081,средние,Средний счёт:350–400 ₽,375.0,
23d02eb760e14044824547abb7e92dd4,средние,Средний счёт:500–1500 ₽,1000.0,
adc77b67aff947449f9391329516a667,высокие,Средний счёт:1500–2000 ₽,1750.0,
312b3e35a006423d827c5f7352eb069f,средние,Средний счёт:500–700 ₽,600.0,
b606f01706d24d949d1e56d01138b328,средние,Средний счёт:300–500 ₽,400.0,
3ba70e855a134f3a8cdd6a45775f7c54,низкие,Цена чашки капучино:109–169 ₽,,139.0
8d7c89bd5b8c4a9b9dbef6bab46adfee,высокие,Средний счёт:2000 ₽,2000.0,
4ccfa3eef26047b0939799899903876f,,Цена чашки капучино:90–100 ₽,,95.0
b545b82e1f3540b1ab7d0d503375cbb8,,Средний счёт:150–250 ₽,200.0,
16e698bbf111422fb13ab12e5c010257,средние,Цена чашки капучино:120–150 ₽,,135.0
ef56672909844064b4c6d5e7be60c794,,Средний счёт:404 ₽,404.0,
54ae887d65094a438466f54c16cd26b5,средние,Цена чашки капучино:от 169 ₽,,169.0
e580fdcc189640f4a437409b78bb7cab,средние,Средний счёт:900–1100 ₽,1000.0,
873b57c73f2d4bfe8fa50249c527f380,средние,Цена чашки капучино:239–274 ₽,,256.0
92bea9c4cb6949e689dd12ec2e708749,выше среднего,Средний счёт:от 1500 ₽,1500.0,
e3de15aa35c347d89c0f0960878e2bef,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
f29227fd5838426c9597b586972a4fba,,Средний счёт:495 ₽,495.0,
5d7416b6d1544ba0b98b00c18e76c1b1,средние,Средний счёт:от 250 ₽,250.0,
4b6aa22a5e5c49e8b2805a0ab80715e9,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
b3ba1c8d20334c8a806d5a8594c10c14,,Цена чашки капучино:185–285 ₽,,235.0
5153f15da2964a668a5d4f0ec257e975,,Средний счёт:250–350 ₽,300.0,
002c7e0b7c294daf944229bc10597566,средние,Цена чашки капучино:170–250 ₽,,210.0
382bac1007e4467185a90621f9f53d6e,,Средний счёт:200 ₽,200.0,
47409d51f0ad43c083379987e3440309,,Средний счёт:35–100 ₽,67.0,
2f0491f779b7408995b9c9bb2e508f6e,средние,Средний счёт:300 ₽,300.0,
441c3c4994b548b2b49e0c09bc728ec2,средние,Средний счёт:500–900 ₽,700.0,
8e8c0caf170e48d4b688ef1d9d9850e0,,Цена чашки капучино:130–230 ₽,,180.0
973ac0b7abaa474586ff78f4f8c0ebff,средние,Средний счёт:300 ₽,300.0,
35e2d7b37b4d49e798ac9f68ed2c1515,средние,Средний счёт:от 350 ₽,350.0,
470c607b57bb464eaff2379e21481ac9,средние,Средний счёт:450–550 ₽,500.0,
05a02b33b19f4c749c1d24f4f4fdc7c3,средние,Средний счёт:200–300 ₽,250.0,
a49181aa4c234afcbdb92f5ae7d797c9,,Цена чашки капучино:от 200 ₽,,200.0
cf9dcfd1bc824bb68d398a0543056b6b,средние,Средний счёт:800 ₽,800.0,
90ea7f900c5c4a93a44b6fca6ae2facf,,Средний счёт:230–280 ₽,255.0,
12363ecf4a084268b34729622ae5f360,низкие,Средний счёт:350 ₽,350.0,
e48f95a246374357ad79218fa0f49c7f,средние,Средний счёт:от 800 ₽,800.0,
d28b7772011e4abcba4e20bf637328df,средние,Средний счёт:150–350 ₽,250.0,
b0b35a5ec9e34f719073fef483ff00de,средние,Средний счёт:350–500 ₽,425.0,
4e2ee7b648c74e77901fa3511135d617,средние,Средний счёт:200–400 ₽,300.0,
7d271b8710e64bcf819004624101af3b,средние,Средний счёт:250–300 ₽,275.0,
1434a3d3d2a746148a49cddbfb4757a9,,Цена бокала пива:300 ₽,,
bf9fea9e6e2a49d3b3550d337f0e2838,средние,Средний счёт:150–350 ₽,250.0,
11f4897ef6944fc584a50beeba94ea4c,средние,Цена чашки капучино:239–274 ₽,,256.0
3c47c8113abc4c4497600503068053b0,,Средний счёт:250–300 ₽,275.0,
2e0d21db66a84c17a41996427f92bff0,низкие,Цена чашки капучино:100–140 ₽,,120.0
06a0bacd36cb4324a5d51f418ce3b953,средние,Средний счёт:от 270 ₽,270.0,
f173da2bd4d24ba6829d67e3d5941d47,средние,Цена бокала пива:200–390 ₽,,
9389400918c34f58b8bb39001305df77,,Цена чашки капучино:от 60 ₽,,60.0
b461dda3729a453e8e7ff6688b3823fc,средние,Средний счёт:700 ₽,700.0,
85fb4f1a4db34d6fbacb0f350ef4eb0f,средние,Средний счёт:400 ₽,400.0,
fa49375c5b5a494d8b6ab2586d069215,средние,Средний счёт:300–700 ₽,500.0,
d093097d946047d1a5a7133fe8850626,,Средний счёт:от 500 ₽,500.0,
a64c3b3bb86d404f8cfe85aec1dcb697,средние,Средний счёт:250–400 ₽,325.0,
6179550a5abd4077bf99f2955cd14c90,средние,Средний счёт:150–350 ₽,250.0,
e35ec9c90d3f41e7aed7905d8c43553a,средние,,,
40c6da62df4743c4a53244cde3b8a6d2,выше среднего,,,
764fd52d6bc7474ca2b6923cf4e51041,средние,Средний счёт:500–700 ₽,600.0,
973fba2dacb2470886da9dc682400afd,средние,Средний счёт:350 ₽,350.0,
6d3db76881d04900bf6e917359d5db2f,средние,Средний счёт:200–350 ₽,275.0,
cbca2683200140e595766348ada4becc,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
fa73459b098c4e41a2e0c961b34f7437,средние,Цена чашки капучино:200–240 ₽,,220.0
f2eb92468e284b42a8e7dda4eba1525e,,Цена чашки капучино:90–100 ₽,,95.0
5bc0882c9042454a872a1a935aa5f872,средние,Средний счёт:500–700 ₽,600.0,
1110931ef646465d8929646507ea830a,,Средний счёт:350–700 ₽,525.0,
c0695c5d6f514e7baa3defce7888bf75,средние,,,
ca6972f553454132807e44eb8e459121,средние,,,
3022630b224045588e319823cd55851b,средние,Средний счёт:400–700 ₽,550.0,
a25d3863b28a42d7bd3afb35b7e41441,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
14fbc7dcc36244b19d46b3bd2c751717,высокие,Средний счёт:2000–2500 ₽,2250.0,
acbf6e05946f4c38940432f611b1436c,средние,Средний счёт:280 ₽,280.0,
fa031e2be019482bb441fde92d97fd54,высокие,Средний счёт:3000 ₽,3000.0,
c5fec6ba7f434b279b1c4ecd91565bd5,средние,Средний счёт:250–350 ₽,300.0,
c5d3bea9206a4d4c8f4e128b52d3cc58,,Средний счёт:200–400 ₽,300.0,
003e0a697229415b93cd49b988655621,низкие,Средний счёт:60–180 ₽,120.0,
70d2cee6557142f6a73c3dc4de6bd6a4,средние,Средний счёт:300 ₽,300.0,
951f694aef734028a838c4894a8252f6,средние,Средний счёт:383 ₽,383.0,
eeca031add33447aa66ef81c8f3dbb92,средние,Цена чашки капучино:от 90 ₽,,90.0
6cd37b193c4542dba15b7e5eb592ad99,средние,Средний счёт:150–300 ₽,225.0,
533d7170c4ba4560b6c34205c9336396,,Средний счёт:от 500 ₽,500.0,
b3ae397b036c41b893ce6803388f00d5,выше среднего,,,
e2eeae1cfabd49768f68c7ab22badff3,средние,Средний счёт:500–1000 ₽,750.0,
e590b51fee9c4b75b11617277715a6c7,средние,Средний счёт:700–1500 ₽,1100.0,
853ba7ce52fc4c91b05d4d9e69538275,,Цена чашки капучино:60–100 ₽,,80.0
cfc0360a559f4577a991a37c42c60980,,Средний счёт:200 ₽,200.0,
eda0bf1e71bf4a27a5463eef43fc440a,,Средний счёт:250–500 ₽,375.0,
1b2be3b3b9414f758b81f268b5770787,,Средний счёт:150–200 ₽,175.0,
1cc5e0fc922e4a1490ab374553d39ff7,,Цена чашки капучино:90–100 ₽,,95.0
99add9b4f9d544caa4622d0becb9189c,низкие,Цена чашки капучино:90–180 ₽,,135.0
a0e2ff5e82c742c49c39a69dc870ed9b,средние,Средний счёт:450–500 ₽,475.0,
ad6d93c12b884a78831b7800dca23f5a,,Цена чашки капучино:от 110 ₽,,110.0
5db9f9345205470c8f6a7fc7e21bcbe9,средние,Средний счёт:от 200 ₽,200.0,
30d8c6bdd3234179a41abea83e38fbfe,,Средний счёт:391 ₽,391.0,
e044dea972a444088e67bf8875d62e46,,Цена чашки капучино:120–180 ₽,,150.0
9f1ebf892b8140999a4bad43d8c3a0f5,,Средний счёт:500–700 ₽,600.0,
a7fcf26cbe124f9db0e2b7b0ef98bfe6,средние,Средний счёт:250–350 ₽,300.0,
3a7967cdf0a94a63b0aea133da4bc7ad,средние,Средний счёт:от 320 ₽,320.0,
7a2d90a5960b46d7888ed5a77220b5ec,,Цена чашки капучино:119–149 ₽,,134.0
7fe73ed9a7b245fba6c0e6a6f9e396d9,высокие,Средний счёт:1500–1800 ₽,1650.0,
1e1736cb92a24b73b4ae2b6125b2e076,выше среднего,Средний счёт:1200–1500 ₽,1350.0,
14b95b05835b4039830ebc049f6c403c,средние,Цена чашки капучино:130 ₽,,130.0
51759d09cc4d401fa928e5269f284d1d,средние,Средний счёт:300–500 ₽,400.0,
95f93429495647f08827b0168da49e04,выше среднего,Средний счёт:700 ₽,700.0,
36edfc49136b475e92eee5667a2cfacd,средние,Цена чашки капучино:200 ₽,,200.0
4ffdd9e73e0f47b39a308de5bc43e4dc,высокие,Средний счёт:1500–2500 ₽,2000.0,
0a048992aa41489d97ddfd7028b514af,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
a6a196890b4948728d404329122dfdde,средние,Средний счёт:800–1000 ₽,900.0,
4fb102f7e64740f9a47fa820a2b4f53b,средние,Средний счёт:700–1200 ₽,950.0,
107e1d1b6aa4486196cdf3647509d997,средние,Средний счёт:700–1000 ₽,850.0,
cb4162e39c934be084a89e76673e6bcb,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
b8ef6ca9869546a5b8b0a18f270a8aa4,высокие,Средний счёт:700–3500 ₽,2100.0,
c729d649c7e0450c94cf81b34e76ad10,,Цена чашки капучино:239–274 ₽,,256.0
fc571172d0d54652a5dcb4e4c99fad60,,Цена чашки капучино:60–150 ₽,,105.0
7d65258e1e6b4cddb4f856dc67412156,средние,Средний счёт:200–400 ₽,300.0,
a168f814c39e4c1ca6974083abf1b7ed,средние,Средний счёт:250–500 ₽,375.0,
e3f121c85bc244c5aa18cee3692bdd15,средние,Средний счёт:300–350 ₽,325.0,
389ae66b3e6d4e758a0fa732f4cacfa6,,Средний счёт:2000–2500 ₽,2250.0,
d3745e858e304c6e8de4e6989f6e47f8,средние,Цена чашки капучино:100 ₽,,100.0
ccc824277fb34e82bc55256bdb871c19,средние,Средний счёт:350–450 ₽,400.0,
c43c264c52d0447498a58b16a9b51df9,,Средний счёт:1000–1500 ₽,1250.0,
b5279a415d414c0f82081c1da58fc804,средние,Средний счёт:200–300 ₽,250.0,
68a4a6aba7f640b5876ccd3c3977ce85,средние,Средний счёт:до 1000 ₽,1000.0,
